VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2017-03-24",0.450000,0.450000,0.110000,0.130901
"2017-03-25",0.390000,0.390000,0.0900000,0.102556
"2017-03-26",0.120000,0.120000,0.0300000,0.0375185
"2017-03-27",0.440000,0.568400,0.220000,0.271802
"2017-03-28",0.764520,0.906043,0.330400,0.390691
"2017-03-29",0.863200,1.00000,0.352200,0.430067
"2017-03-30",0.791200,0.914868,0.320000,0.381531
"2017-03-31",0.902800,1.00000,0.384000,0.478237
"2017-04-01",0.765844,1.00000,0.437125,0.554122
"2017-04-02",0.737920,1.00000,0.426700,0.562775
"2017-04-03",0.703600,1.00000,0.407500,0.527793
"2017-04-04",0.834120,1.00000,0.538000,0.698349
"2017-04-05",0.865000,1.00000,0.385800,0.499488
"2017-04-06",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-07",0.330000,0.330000,0.0800000,0.0933827
"2017-04-08",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-11",0.760000,0.760000,0.180000,0.215111
"2017-04-12",0.550000,0.550000,0.130000,0.149247
"2017-04-13",0.300000,0.300000,0.0700000,0.0842099
"2017-04-14",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-15",0.550000,0.550000,0.130000,0.149247
