VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2017-03-11",-1.00000,-1.00000,0.0347890,0.0420551
"2017-03-12",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-13",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-14",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-15",-1.00000,-1.00000,0.0385000,0.0385000
"2017-03-16",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-17",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-18",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-19",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-20",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-21",-1.00000,-1.00000,0.0100000,0.0135512
"2017-03-22",-1.00000,-1.00000,0.0125000,0.0144389
"2017-03-23",-1.00000,-1.00000,0.0114000,0.0140483
"2017-03-24",-1.00000,-1.00000,0.0201000,0.0201000
"2017-03-25",-1.00000,-1.00000,0.0113000,0.0140128
"2017-03-26",-1.00000,-1.00000,0.105513,0.105513
"2017-03-27",-1.00000,-1.00000,0.0305920,0.0473957
"2017-03-28",-1.00000,-1.00000,0.0950525,0.0950525
"2017-03-29",-1.00000,-1.00000,0.0435610,0.0435610
"2017-03-30",-1.00000,-1.00000,0.0542665,0.0542665
"2017-03-31",-1.00000,-1.00000,0.496213,0.608588
"2017-04-01",-1.00000,-1.00000,0.504265,0.614358
"2017-04-02",-1.00000,-1.00000,0.502103,0.502103
"2017-04-03",-1.00000,-1.00000,0.709905,0.870006
"2017-04-04",-1.00000,-1.00000,0.624710,0.838576
"2017-04-05",-1.00000,-1.00000,0.160851,0.160851
"2017-04-06",-1.00000,-1.00000,0.155095,0.155095
"2017-04-07",-1.00000,-1.00000,0.0435295,0.0435295
"2017-04-08",-1.00000,-1.00000,0.0100000,0.0135512
"2017-04-09",-1.00000,-1.00000,0.0125000,0.0144389
"2017-04-10",-1.00000,-1.00000,0.0345953,0.0419863
"2017-04-11",-1.00000,-1.00000,0.0345953,0.0419863
"2017-04-12",-1.00000,-1.00000,0.0202000,0.0202000
"2017-04-13",-1.00000,-1.00000,0.0223750,0.0278457
"2017-04-14",-1.00000,-1.00000,0.0272138,0.0295640
"2017-04-15",-1.00000,-1.00000,0.0236588,0.0283016
"2017-04-16",-1.00000,-1.00000,0.0113000,0.0140128
"2017-04-17",-1.00000,-1.00000,0.0100000,0.0135512
"2017-04-18",-1.00000,-1.00000,0.0100000,0.0135512
"2017-04-19",-1.00000,-1.00000,0.0326000,0.0326000
"2017-04-20",-1.00000,-1.00000,0.0448840,0.0448840
"2017-04-21",-1.00000,-1.00000,0.0768797,0.0768797
"2017-04-22",-1.00000,-1.00000,0.0701358,0.0701358
"2017-04-23",-1.00000,-1.00000,0.0949973,0.0949973
"2017-04-24",-1.00000,-1.00000,0.136231,0.136231
"2017-04-25",-1.00000,-1.00000,0.0951123,0.0951123
"2017-04-26",-1.00000,-1.00000,0.0826116,0.0826116
"2017-04-27",-1.00000,-1.00000,0.0548322,0.0548322
"2017-04-28",-1.00000,-1.00000,0.0715775,0.0715775
"2017-04-29",-1.00000,-1.00000,0.0714896,0.0743969
"2017-04-30",-1.00000,-1.00000,0.0884939,0.0884939
"2017-05-01",-1.00000,-1.00000,0.0115000,0.0140838
"2017-05-02",-1.00000,-1.00000,0.0385000,0.0385000
"2017-05-03",-1.00000,-1.00000,0.0333000,0.0333000
"2017-05-04",-1.00000,-1.00000,0.0212860,0.0274589
"2017-05-05",-1.00000,-1.00000,0.0646573,0.0646573
"2017-05-06",-1.00000,-1.00000,0.0213850,0.0274941
"2017-05-07",-1.00000,-1.00000,0.0227689,0.0279856
"2017-05-08",-1.00000,-1.00000,0.0273125,0.0295990
"2017-05-09",-1.00000,-1.00000,0.0100000,0.0135512
"2017-05-10",-1.00000,-1.00000,0.0100000,0.0135512
"2017-05-11",-1.00000,-1.00000,0.0125000,0.0144389
"2017-05-12",-1.00000,-1.00000,0.0285926,0.0300537
"2017-05-13",-1.00000,-1.00000,0.0285926,0.0300537
"2017-05-14",-1.00000,-1.00000,0.0100000,0.0135512
"2017-05-15",-1.00000,-1.00000,0.0100000,0.0135512
"2017-05-16",-1.00000,-1.00000,0.0599108,0.0702851
"2017-05-17",-1.00000,-1.00000,0.0114000,0.0140483
"2017-05-18",-1.00000,-1.00000,0.0114000,0.0140483
"2017-05-19",-1.00000,-1.00000,0.0213850,0.0274941
"2017-05-20",-1.00000,-1.00000,0.0227689,0.0279856
"2017-05-21",-1.00000,-1.00000,0.0237575,0.0283366
"2017-05-22",-1.00000,-1.00000,0.0564368,0.0564368
"2017-05-23",-1.00000,-1.00000,0.0481073,0.0564876
"2017-05-24",-1.00000,-1.00000,0.0114000,0.0140483
"2017-05-25",-1.00000,-1.00000,0.0642000,0.0642000
"2017-05-26",-1.00000,-1.00000,0.0206000,0.0206000
"2017-05-27",-1.00000,-1.00000,0.0324000,0.0324000
"2017-05-28",-1.00000,-1.00000,0.0100000,0.0135512
"2017-05-29",-1.00000,-1.00000,0.0203000,0.0203000
"2017-05-30",-1.00000,-1.00000,0.0100000,0.0135512
"2017-05-31",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-01",-1.00000,-1.00000,0.0125000,0.0144389
"2017-06-02",-1.00000,-1.00000,0.0114000,0.0140483
"2017-06-03",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-04",-1.00000,-1.00000,0.0201000,0.0201000
"2017-06-05",-1.00000,-1.00000,0.0638000,0.0638000
"2017-06-06",-1.00000,-1.00000,0.0200000,0.0200000
"2017-06-07",-1.00000,-1.00000,0.0385000,0.0385000
"2017-06-08",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-09",-1.00000,-1.00000,0.0248438,0.0287224
"2017-06-10",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-11",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-12",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-13",-1.00000,-1.00000,0.0100000,0.0135512
"2017-06-14",-1.00000,-1.00000,0.0116000,0.0141193
"2017-06-15",-1.00000,-1.00000,0.0229666,0.0280558
"2017-06-16",-1.00000,-1.00000,0.0117000,0.0141549
"2017-06-17",-1.00000,-1.00000,0.0426041,0.0448303
"2017-06-18",-1.00000,-1.00000,0.0350819,0.0421591
"2017-06-19",-1.00000,-1.00000,0.0226700,0.0279505
"2017-06-20",-1.00000,-1.00000,0.0313697,0.0313697
"2017-06-21",-1.00000,-1.00000,0.0608755,0.0608755
"2017-06-22",-1.00000,-1.00000,0.0269206,0.0294599
"2017-06-23",-1.00000,-1.00000,0.0212860,0.0274589
"2017-06-24",-1.00000,-1.00000,0.0349864,0.0421252
"2017-06-25",-1.00000,-1.00000,0.0653000,0.0653000
"2017-06-26",-1.00000,-1.00000,0.0762925,0.0762925
"2017-06-27",-1.00000,-1.00000,0.0668000,0.0668000
"2017-06-28",-1.00000,-1.00000,0.0569263,0.0569263
"2017-06-29",-1.00000,-1.00000,0.0229666,0.0280558
"2017-06-30",-1.00000,-1.00000,0.0117000,0.0141549
"2017-07-01",-1.00000,-1.00000,0.0385000,0.0385000
"2017-07-02",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-03",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-04",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-05",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-06",-1.00000,-1.00000,0.0121000,0.0142969
"2017-07-07",-1.00000,-1.00000,0.228000,0.228000
"2017-07-08",-1.00000,-1.00000,0.0217000,0.0217000
"2017-07-09",-1.00000,-1.00000,0.0252000,0.0252000
"2017-07-10",-1.00000,-1.00000,0.0218000,0.0218000
"2017-07-11",-1.00000,-1.00000,0.0222000,0.0222000
"2017-07-12",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-13",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-14",-1.00000,-1.00000,0.316671,0.316671
"2017-07-15",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-16",-1.00000,-1.00000,0.0144000,0.0151137
"2017-07-17",-1.00000,-1.00000,0.0185000,0.0185000
"2017-07-18",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-19",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-20",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-21",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-22",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-23",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-24",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-25",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-26",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-27",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-28",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-29",-1.00000,-1.00000,0.0100000,0.0135512
"2017-07-30",-1.00000,-1.00000,0.0639000,0.0639000
"2017-07-31",-1.00000,-1.00000,-1.00000,-1.00000
"2017-08-01",-1.00000,-1.00000,0.0125000,0.0144389
"2017-08-02",-1.00000,-1.00000,0.0100000,0.0135512
"2017-08-03",-1.00000,-1.00000,0.0100000,0.0135512
"2017-08-04",-1.00000,-1.00000,0.0100000,0.0135512
"2017-08-05",-1.00000,-1.00000,0.101296,0.101296
"2017-08-06",-1.00000,-1.00000,0.0386000,0.0386000
"2017-08-07",-1.00000,-1.00000,0.0162000,0.0162000
"2017-08-08",-1.00000,-1.00000,0.0406413,0.0441333
"2017-08-09",-1.00000,-1.00000,0.0283988,0.0299848
"2017-08-10",-1.00000,-1.00000,0.0323000,0.0323000
"2017-08-11",-1.00000,-1.00000,0.0100000,0.0135512
"2017-08-12",-1.00000,-1.00000,0.0157000,0.0157000
"2017-08-13",-1.00000,-1.00000,0.0156000,0.0156000
"2017-08-14",-1.00000,-1.00000,0.0100000,0.0135512
"2017-08-15",-1.00000,-1.00000,0.0213000,0.0213000
"2017-08-16",-1.00000,-1.00000,0.342000,0.342000
"2017-08-17",-1.00000,-1.00000,0.0943531,0.0943531
"2017-08-18",-1.00000,-1.00000,0.436000,0.483830
"2017-08-19",-1.00000,-1.00000,0.447000,0.494737
"2017-08-20",-1.00000,-1.00000,0.137984,0.137984
"2017-08-21",-1.00000,-1.00000,0.173347,0.173347
"2017-08-22",-1.00000,-1.00000,0.211271,0.211271
"2017-08-23",-1.00000,-1.00000,0.233919,0.233919
"2017-08-24",-1.00000,-1.00000,0.254000,0.254000
"2017-08-25",-1.00000,-1.00000,0.519087,0.615625
"2017-08-26",-1.00000,-1.00000,0.125156,0.125156
"2017-08-27",-1.00000,-1.00000,0.0449855,0.0449855
"2017-08-28",-1.00000,-1.00000,0.0733600,0.0733600
"2017-08-29",-1.00000,-1.00000,0.0657195,0.0657195
"2017-08-30",-1.00000,-1.00000,0.163556,0.163556
"2017-08-31",-1.00000,-1.00000,0.194977,0.194977
"2017-09-01",-1.00000,-1.00000,0.502998,0.502998
"2017-09-02",-1.00000,-1.00000,0.206287,0.206287
"2017-09-03",-1.00000,-1.00000,0.166192,0.166192
"2017-09-04",-1.00000,-1.00000,0.375087,0.380247
"2017-09-05",-1.00000,-1.00000,0.558127,0.622802
"2017-09-06",-1.00000,-1.00000,0.644036,0.732526
"2017-09-07",-1.00000,-1.00000,0.730402,0.945753
"2017-09-08",-1.00000,-1.00000,0.588199,0.675136
"2017-09-09",-1.00000,-1.00000,0.576063,0.656214
"2017-09-10",-1.00000,-1.00000,0.184240,0.184240
"2017-09-11",-1.00000,-1.00000,0.0688982,0.0688982
"2017-09-12",-1.00000,-1.00000,0.0402512,0.0439948
"2017-09-13",-1.00000,-1.00000,0.0223750,0.0278457
"2017-09-14",-1.00000,-1.00000,0.0100000,0.0135512
"2017-09-15",-1.00000,-1.00000,0.0508150,0.0508150
"2017-09-16",-1.00000,-1.00000,0.0100000,0.0135512
"2017-09-17",-1.00000,-1.00000,0.0155000,0.0155043
"2017-09-18",-1.00000,-1.00000,0.0223750,0.0278457
"2017-09-19",-1.00000,-1.00000,0.0118000,0.0141904
"2017-09-20",-1.00000,-1.00000,0.0116000,0.0141193
"2017-09-21",-1.00000,-1.00000,0.0759984,0.0759984
"2017-09-22",-1.00000,-1.00000,0.0369359,0.0428175
"2017-09-23",-1.00000,-1.00000,0.0158000,0.0158000
"2017-09-24",-1.00000,-1.00000,0.0100000,0.0135512
"2017-09-25",-1.00000,-1.00000,0.0597647,0.0597647
"2017-09-26",-1.00000,-1.00000,0.217010,0.217010
"2017-09-27",-1.00000,-1.00000,0.198835,0.198835
"2017-09-28",-1.00000,-1.00000,0.179575,0.179575
"2017-09-29",-1.00000,-1.00000,0.119679,0.119679
"2017-09-30",-1.00000,-1.00000,0.110325,0.110325
"2017-10-01",-1.00000,-1.00000,0.190644,0.190644
"2017-10-02",-1.00000,-1.00000,0.121494,0.121494
"2017-10-03",-1.00000,-1.00000,0.0900952,0.0900952
"2017-10-04",-1.00000,-1.00000,0.155193,0.155193
"2017-10-05",-1.00000,-1.00000,0.0659942,0.0659942
"2017-10-06",-1.00000,-1.00000,0.0872456,0.0872456
"2017-10-07",-1.00000,-1.00000,0.0825000,0.0825000
"2017-10-08",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-09",-1.00000,-1.00000,0.0125000,0.0144389
"2017-10-10",-1.00000,-1.00000,0.0125000,0.0144389
"2017-10-11",-1.00000,-1.00000,0.0370332,0.0428520
"2017-10-12",-1.00000,-1.00000,0.0237575,0.0283366
"2017-10-13",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-14",-1.00000,-1.00000,0.0335199,0.0416044
"2017-10-15",-1.00000,-1.00000,0.0359605,0.0424711
"2017-10-16",-1.00000,-1.00000,0.0125000,0.0144389
"2017-10-17",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-18",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-19",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-20",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-21",-1.00000,-1.00000,0.0100000,0.0135512
"2017-10-22",-1.00000,-1.00000,0.0116000,0.0141193
"2017-10-23",-1.00000,-1.00000,0.0118000,0.0141904
"2017-10-24",-1.00000,-1.00000,0.0495600,0.0495600
"2017-10-25",-1.00000,-1.00000,0.0495600,0.0495600
"2017-10-26",-1.00000,-1.00000,0.0228677,0.0280207
"2017-10-27",-1.00000,-1.00000,0.0482140,0.0482140
"2017-10-28",-1.00000,-1.00000,0.0735402,0.0735402
"2017-10-29",-1.00000,-1.00000,0.0442494,0.0551176
"2017-10-30",-1.00000,-1.00000,0.0347890,0.0420551
"2017-10-31",-1.00000,-1.00000,0.0113000,0.0140128
"2017-11-01",-1.00000,-1.00000,0.0125000,0.0144389
"2017-11-02",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-03",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-04",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-05",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-06",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-07",-1.00000,-1.00000,0.0440012,0.0440012
"2017-11-08",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-09",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-10",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-11",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-12",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-13",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-14",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-15",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-16",-1.00000,-1.00000,0.0540000,0.0585802
"2017-11-17",-1.00000,-1.00000,0.0694623,0.0694623
"2017-11-18",-1.00000,-1.00000,0.0114000,0.0140483
"2017-11-19",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-20",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-21",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-22",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-23",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-24",-1.00000,-1.00000,0.0125000,0.0144389
"2017-11-25",-1.00000,-1.00000,0.0200000,0.0200000
"2017-11-26",-1.00000,-1.00000,0.0338000,0.0338000
"2017-11-27",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-28",-1.00000,-1.00000,0.0100000,0.0135512
"2017-11-29",-1.00000,-1.00000,0.0115000,0.0140838
"2017-11-30",-1.00000,-1.00000,0.0115000,0.0140838
"2017-12-01",-1.00000,-1.00000,0.0114000,0.0140483
"2017-12-02",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-03",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-04",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-05",-1.00000,-1.00000,0.0125000,0.0144389
"2017-12-06",-1.00000,-1.00000,0.0444444,0.0454838
"2017-12-07",-1.00000,-1.00000,0.0345953,0.0419863
"2017-12-08",-1.00000,-1.00000,0.0125000,0.0144389
"2017-12-09",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-10",-1.00000,-1.00000,0.0359605,0.0424711
"2017-12-11",-1.00000,-1.00000,0.0200000,0.0200000
"2017-12-12",-1.00000,-1.00000,0.0639000,0.0639000
"2017-12-13",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-14",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-15",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-16",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-17",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-18",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-19",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-20",-1.00000,-1.00000,0.0125000,0.0144389
"2017-12-21",-1.00000,-1.00000,0.0648000,0.0648000
"2017-12-22",-1.00000,-1.00000,0.163000,0.163000
"2017-12-23",-1.00000,-1.00000,0.338000,0.338000
"2017-12-24",-1.00000,-1.00000,0.133000,0.133000
"2017-12-25",-1.00000,-1.00000,0.0813000,0.0813000
"2017-12-26",-1.00000,-1.00000,0.0757000,0.0757000
"2017-12-27",-1.00000,-1.00000,0.0201000,0.0201000
"2017-12-28",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-29",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-30",-1.00000,-1.00000,0.0100000,0.0135512
"2017-12-31",-1.00000,-1.00000,0.0440012,0.0440012
