VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-09-01",-1.00000,-1.00000,-1.00000,0.0349180
"2016-09-02",-1.00000,-1.00000,-1.00000,0.131486
"2016-09-03",-1.00000,-1.00000,-1.00000,0.0791764
"2016-09-04",-1.00000,-1.00000,-1.00000,0.0719576
"2016-09-05",-1.00000,-1.00000,-1.00000,0.0223670
"2016-09-06",-1.00000,-1.00000,-1.00000,0.0610624
"2016-09-07",-1.00000,-1.00000,-1.00000,0.0417503
"2016-09-08",-1.00000,-1.00000,-1.00000,0.0505249
"2016-09-09",-1.00000,-1.00000,-1.00000,0.0554311
"2016-09-10",-1.00000,-1.00000,-1.00000,0.0729708
"2016-09-11",-1.00000,-1.00000,-1.00000,0.0628064
"2016-09-12",-1.00000,-1.00000,-1.00000,0.0206477
"2016-09-13",-1.00000,-1.00000,-1.00000,0.0203932
"2016-09-14",-1.00000,-1.00000,-1.00000,0.0111650
"2016-09-15",-1.00000,-1.00000,-1.00000,0.00000
"2016-09-16",-1.00000,-1.00000,-1.00000,0.0349180
"2016-09-17",-1.00000,-1.00000,-1.00000,0.0160666
"2016-09-18",-1.00000,-1.00000,-1.00000,0.00000
"2016-09-19",-1.00000,-1.00000,-1.00000,0.0118036
"2016-09-20",-1.00000,-1.00000,-1.00000,0.0298643
"2016-09-21",-1.00000,-1.00000,-1.00000,0.0120027
"2016-09-22",-1.00000,-1.00000,-1.00000,0.0119264
"2016-09-23",-1.00000,-1.00000,-1.00000,0.0319137
"2016-09-24",-1.00000,-1.00000,-1.00000,0.0476629
"2016-09-25",-1.00000,-1.00000,-1.00000,0.0199039
"2016-09-26",-1.00000,-1.00000,-1.00000,0.0174326
"2016-09-27",-1.00000,-1.00000,-1.00000,0.0181737
"2016-09-28",-1.00000,-1.00000,-1.00000,0.0392796
"2016-09-29",-1.00000,-1.00000,-1.00000,0.0349180
"2016-09-30",-1.00000,-1.00000,-1.00000,0.00000
"2016-10-01",-1.00000,-1.00000,-1.00000,0.00000
"2016-10-02",-1.00000,-1.00000,-1.00000,0.00000
"2016-10-03",-1.00000,-1.00000,-1.00000,0.0175428
"2016-10-04",-1.00000,-1.00000,-1.00000,0.0109335
"2016-10-05",-1.00000,-1.00000,-1.00000,0.111094
"2016-10-06",-1.00000,-1.00000,-1.00000,0.0603722
"2016-10-07",-1.00000,-1.00000,-1.00000,0.0633807
"2016-10-08",-1.00000,-1.00000,-1.00000,0.0648660
"2016-10-09",-1.00000,-1.00000,-1.00000,0.0569730
"2016-10-10",-1.00000,-1.00000,-1.00000,0.0397476
"2016-10-11",-1.00000,-1.00000,-1.00000,0.0296538
"2016-10-12",-1.00000,-1.00000,-1.00000,0.0463651
"2016-10-13",-1.00000,-1.00000,-1.00000,0.0172172
"2016-10-14",-1.00000,-1.00000,-1.00000,0.0542386
"2016-10-15",-1.00000,-1.00000,-1.00000,0.0349180
"2016-10-16",-1.00000,-1.00000,-1.00000,0.00000
"2016-10-17",-1.00000,-1.00000,-1.00000,0.0287779
"2016-10-18",-1.00000,-1.00000,-1.00000,0.00998150
"2016-10-19",-1.00000,-1.00000,-1.00000,0.0120381
"2016-10-20",-1.00000,-1.00000,-1.00000,0.0135112
"2016-10-21",-1.00000,-1.00000,-1.00000,0.0108254
"2016-10-22",-1.00000,-1.00000,-1.00000,0.0263400
"2016-10-23",-1.00000,-1.00000,-1.00000,0.0138874
"2016-10-24",-1.00000,-1.00000,-1.00000,0.00000
"2016-10-25",-1.00000,-1.00000,-1.00000,0.0162028
"2016-10-26",-1.00000,-1.00000,-1.00000,0.0246217
"2016-10-27",-1.00000,-1.00000,-1.00000,0.0349180
"2016-10-28",-1.00000,-1.00000,-1.00000,0.0142178
"2016-10-29",-1.00000,-1.00000,-1.00000,0.0101484
"2016-10-30",-1.00000,-1.00000,-1.00000,0.0125631
"2016-10-31",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-01",-1.00000,-1.00000,-1.00000,0.00868928
"2016-11-02",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-03",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-04",-1.00000,-1.00000,-1.00000,0.00000
"2016-11-05",-1.00000,-1.00000,-1.00000,0.00991789
"2016-11-06",-1.00000,-1.00000,-1.00000,0.00895450
"2016-11-07",-1.00000,-1.00000,-1.00000,0.0119393
