VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-12-03",-1.00000,0.443439,-1.00000,0.0236529
"2016-12-04",-1.00000,0.379371,-1.00000,0.225121
"2016-12-05",-1.00000,0.386009,-1.00000,0.0367559
"2016-12-06",-1.00000,0.240501,-1.00000,0.0180588
"2016-12-07",-1.00000,0.257822,-1.00000,0.134670
"2016-12-08",-1.00000,0.406652,-1.00000,0.00468722
"2016-12-09",-1.00000,0.573274,-1.00000,0.00468722
"2016-12-10",-1.00000,0.0158983,-1.00000,0.00635930
"2016-12-11",-1.00000,0.0337671,-1.00000,0.0172552
"2016-12-12",-1.00000,0.0417216,-1.00000,0.0181509
"2016-12-13",-1.00000,0.0403172,-1.00000,0.0188185
"2016-12-14",-1.00000,0.0520725,-1.00000,0.0173800
"2016-12-15",-1.00000,0.0164496,-1.00000,0.00979413
"2016-12-16",-1.00000,0.146353,-1.00000,0.0144354
"2016-12-17",-1.00000,0.0128445,-1.00000,0.000891464
"2016-12-18",-1.00000,0.0259662,-1.00000,0.00513096
"2016-12-19",-1.00000,0.0181906,-1.00000,0.0144354
"2016-12-20",-1.00000,0.104861,-1.00000,0.0190550
"2016-12-21",-1.00000,0.148527,-1.00000,0.0186175
"2016-12-22",-1.00000,0.221277,-1.00000,0.0144354
"2016-12-23",-1.00000,0.166053,-1.00000,0.0190550
"2016-12-24",-1.00000,0.00987536,-1.00000,0.00513096
"2016-12-25",-1.00000,0.0139316,-1.00000,0.00935247
"2016-12-26",-1.00000,0.0610893,-1.00000,0.00935247
"2016-12-27",-1.00000,0.232035,-1.00000,0.00979413
"2016-12-28",-1.00000,0.253305,-1.00000,0.0148748
"2016-12-29",-1.00000,0.430880,-1.00000,0.0190550
"2016-12-30",-1.00000,0.0783008,-1.00000,0.00979413
"2016-12-31",-1.00000,0.0301753,-1.00000,0.00601785
"2017-01-01",-1.00000,0.0331149,-1.00000,0.0169849
"2017-01-02",-1.00000,0.0726578,-1.00000,0.0343268
"2017-01-03",-1.00000,0.0599606,-1.00000,0.0217396
"2017-01-04",-1.00000,0.0855911,-1.00000,0.00557450
"2017-01-05",-1.00000,0.00346095,-1.00000,0.00468722
"2017-01-06",-1.00000,0.00644301,-1.00000,0.000445831
"2017-01-07",-1.00000,0.00535749,-1.00000,0.00468722
"2017-01-08",-1.00000,0.00644301,-1.00000,0.000445831
"2017-01-09",-1.00000,0.150249,-1.00000,0.00468722
"2017-01-10",-1.00000,0.141894,-1.00000,0.00468722
"2017-01-11",-1.00000,0.306474,-1.00000,0.00468722
"2017-01-12",-1.00000,0.0100000,-1.00000,0.00000
"2017-01-13",-1.00000,0.0323833,-1.00000,0.00935247
"2017-01-14",-1.00000,0.195461,-1.00000,0.0139958
"2017-01-15",-1.00000,0.327344,-1.00000,0.0186175
"2017-01-16",-1.00000,0.195818,-1.00000,0.152359
